time,vehicles
18842,0
18848,0
18854,0
18860,0
18866,0
18872,1
18878,0
18884,0
18900,0
18906,0
18912,0
18918,0
18924,1
18930,0
18936,0
18942,0
18948,0
18954,0
18960,0
18966,0
18972,0
18978,1
18984,0
19000,0
19006,1
19012,0
19018,0
19024,0
19030,0
19036,0
19042,1
19048,0
19054,0
19060,0
19066,1
19072,0
19078,0
19084,0
19100,0
19106,0
19112,0
19118,0
19124,0
19130,0
19136,0
19142,0
19148,0
19154,0
19160,0
19166,0
19172,1
19178,0
19184,0
19200,0
19206,0
19212,0
19218,0
19224,0
19230,0
19236,0
19242,0
19248,1
19254,0
19260,0
19266,0
19272,0
19278,0
19284,0
19300,0
19306,0
19312,1
19318,0
19324,0
19330,0
19336,0
19342,0
19348,0
19354,1
19360,0
19366,0
19372,0
19378,0
19384,0
19400,1
19406,0
19412,0
19418,0
19424,0
19430,0
19436,0
19442,0
19448,0
19454,0
19460,0
19466,0
19472,0
19478,0
19484,0
19500,0
19506,1
19512,0
19518,0
19524,0
19530,0
19536,1
19542,1
19548,0
19554,0
19560,0
19566,0
19572,0
19578,0
19584,0
19600,0
19606,0
19612,1
19618,0
19624,0
19630,0
19636,0
19642,0
19648,0
19654,0
19660,0
19666,0
19672,0
19678,1
19684,0
19700,0
19706,0
19712,0
19718,0
19724,0
19730,0
19736,0
19742,0
19748,0
19754,0
19760,0
19766,0
19772,1
19778,0
19784,1
19800,0
19806,0
19812,0
19818,0
19824,0
19830,0
19836,0
19842,0
19848,1
19854,0
19860,0
19866,0
19872,0
19878,0
19884,1
19900,0
19906,0
19912,0
19918,0
19924,2
19930,0
19936,0
19942,0
19948,0
19954,0
19960,0
19966,0
19972,0
19978,0
19984,0
20000,0
20006,0
20012,0
20018,0
20024,0
20030,0
20036,0
20042,0
20048,2
20054,0
20060,1
20066,0
20072,0
20078,1
20084,0
20100,0
20106,1
20112,0
20118,0
20124,1
20130,0
20136,0
20142,0
20148,0
20154,0
20160,0
20166,0
20172,0
20178,0
20184,1
20200,0
20206,0
20212,0
20218,0
20224,0
20230,0
20236,0
20242,0
20248,0
20254,0
20260,0
20266,0
20272,0
20278,0
20284,0
20300,0
20306,1
20312,1
20318,0
20324,0
20330,0
20336,0
20342,0
20348,1
20354,0
20360,1
20366,1
20372,0
20378,1
20384,0
20400,0
20406,0
20412,0
20418,0
20424,0
20430,0
20436,0
20442,1
20448,0
20454,0
20460,2
20466,0
20472,0
20478,0
20484,0
20500,0
20506,0
20512,0
20518,0
20524,0
20530,0
20536,0
20542,0
20548,0
20554,0
20560,0
20566,0
20572,0
20578,2
20584,0
20600,0
20606,0
20612,0
20618,0
20624,0
20630,0
20636,0
20642,0
20648,0
20654,0
20660,0
20666,0
20672,0
20678,0
20684,0
20700,0
20706,0
20712,0
20718,0
20724,0
20730,0
20736,0
20742,0
20748,0
20754,0
20760,0
20766,1
20772,0
20778,1
20784,0
20800,1
20806,0
20812,1
20818,0
20824,0
20830,0
20836,0
20842,0
20848,0
20854,0
20860,0
20866,1
20872,0
20878,0
20884,1
20900,0
20906,0
20912,0
20918,0
20924,1
20930,0
20936,0
20942,0
20948,0
20954,0
20960,0
20966,0
20972,2
20978,0
20984,0
21000,0
21006,0
21012,0
21018,0
21024,0
21030,0
21036,1
21042,0
21048,1
21054,0
21060,0
21066,0
21072,0
21078,0
21084,0
21100,0
21106,0
21112,1
21118,0
21124,0
21130,1
21136,0
21142,0
21148,0
21154,0
21160,0
21166,0
21172,0
21178,0
21184,0
21200,0
21206,1
21212,1
21218,0
21224,0
21230,0
21236,1
21242,0
21248,0
21254,0
21260,0
21266,0
21272,0
21278,0
21284,0
21300,1
21306,0
21312,0
21318,0
21324,0
21330,0
21336,0
21342,0
21348,0
21354,0
21360,0
21366,0
21372,1
21378,1
21384,0
21400,0
21406,0
21412,2
21418,0
21424,0
21430,0
21436,0
21442,0
21448,0
21454,0
21460,0
21466,1
21472,0
21478,0
21484,1
21500,0
21506,0
21512,0
21518,0
21524,1
21530,0
21536,1
21542,0
21548,1
21554,0
21560,0
21566,0
21572,0
21578,1
21584,0
21600,0
21606,0
21612,1
21618,0
21624,0
21630,0
21636,1
21642,0
21648,0
21654,0
21660,1
21666,0
21672,1
21678,0
21684,0
21700,1
21706,0
21712,0
21718,0
21724,0
21730,1
21736,0
21742,0
21748,0
21754,2
21760,0
21766,0
21772,1
21778,0
21784,0
21800,0
21806,0
21812,0
21818,0
21824,0
21830,0
21836,0
21842,0
21848,0
21854,0
21860,0
21866,0
21872,0
21878,0
21884,0
21900,1
21906,0
21912,0
21918,0
21924,0
21930,0
21936,0
21942,0
21948,0
21954,0
21960,0
21966,0
21972,0
21978,0
21984,0
22000,0
22006,0
22012,0
22018,0
22024,0
22030,0
22036,1
22042,0
22048,0
22054,0
22060,0
22066,0
22072,0
22078,0
22084,0
22100,0
22106,1
22112,0
22118,0
22124,1
22130,0
22136,0
22142,1
22148,1
22154,0
22160,0
22166,0
22172,0
22178,0
22184,0
22200,0
22206,0
22212,0
22218,0
22224,0
22230,0
22236,0
22242,0
22248,0
22254,0
22260,0
22266,0
22272,0
22278,2
22284,1
22300,0
22306,0
22312,0
22318,0
22324,0
22330,0
22336,1
22342,0
22348,0
22354,0
22360,0
22366,0
22372,0
22378,0
22384,0
22400,0
22406,0
22412,0
22418,0
22424,0
22430,0
22436,0
22442,1
22448,0
22454,0
22460,0
22466,0
22472,0
22478,1
22484,0
22500,0
22506,1
22512,0
22518,2
22524,0
22530,0
22536,0
22542,0
22548,0
22554,0
22560,0
22566,1
22572,1
22578,0
22584,0
22600,0
22606,0
22612,0
22618,0
22624,0
22630,0
22636,0
22642,0
22648,0
22654,1
22660,0
22666,0
22672,0
22678,0
22684,0
22700,0
22706,0
22712,0
22718,0
22724,1
22730,0
22736,1
22742,0
22748,0
22754,0
22760,1
22766,0
22772,0
22778,0
22784,0
22800,0
22806,0
22812,0
22818,0
22824,0
22830,0
22836,0
22842,0
22848,1
22854,0
22860,1
22866,0
22872,0
22878,0
22884,0
22900,0
22906,0
22912,0
22918,0
22924,0
22930,1
22936,0
22942,1
22948,0
22954,0
22960,0
22966,0
22972,0
22978,1
22984,0
23000,0
23006,0
23012,0
23018,0
23024,0
23030,0
23036,0
23042,0
23048,1
23054,2
23060,0
23066,0
23072,0
23078,0
23084,0
23100,0
23106,0
23112,0
23118,1
23124,0
23130,0
23136,0
23142,0
23148,0
23154,0
23160,0
23166,1
23172,0
23178,0
23184,0
23200,0
23206,0
23212,0
23218,0
23224,0
23230,0
23236,0
23242,0
23248,0
23254,1
23260,0
23266,1
23272,1
23278,1
23284,0
23300,0
23306,0
23312,0
23318,0
23324,0
23330,0
23336,0
23342,0
23348,1
23354,0
23360,1
23366,1
23372,0
23378,0
23384,0
23400,0
23406,0
23412,0
23418,0
23424,0
23430,1
23436,0
23442,0
23448,1
23454,0
23460,0
23466,0
23472,1
23478,0
23484,0
23500,0
23506,0
23512,0
23518,0
23524,0
23530,0
23536,0
23542,0
23548,0
23554,0
23560,0
23566,0
23572,0
23578,1
23584,0
23600,0
23606,0
23612,0
23618,0
23624,1
23630,0
23636,1
23642,0
23648,0
23654,0
23660,0
23666,0
23672,0
23678,0
23684,0
23700,1
23706,1
23712,0
23718,0
23724,0
23730,1
23736,0
23742,0
23748,0
23754,0
23760,1
23766,0
23772,0
23778,0
23784,0
23800,0
23806,0
23812,0
23818,0
23824,0
23830,0
23836,0
23842,0
23848,0
23854,0
23860,0
23866,0
23872,0
23878,0
23884,1
23900,1
23906,0
23912,0
23918,0
23924,0
23930,0
23936,0
23942,0
23948,1
23954,0
23960,0
23966,0
23972,1
23978,0
23984,0
24000,0
24006,0
24012,0
24018,1
24024,0
24030,0
24036,0
24042,0
24048,0
24054,0
24060,0
24066,0
24072,0
24078,0
24084,0
24100,0
24106,0
24112,1
24118,2
24124,0
24130,1
24136,0
24142,0
24148,0
24154,0
24160,0
24166,0
24172,0
24178,0
24184,0
24200,0
24206,0
24212,0
24218,0
24224,1
24230,0
24236,1
24242,0
24248,0
24254,1
24260,0
24266,0
24272,1
24278,0
24284,0
24300,0
24306,0
24312,0
24318,0
24324,0
24330,0
24336,0
24342,0
24348,1
24354,0
24360,0
24366,0
24372,0
24378,0
24384,0
24400,1
24406,0
24412,0
24418,0
24424,0
24430,0
24436,0
24442,0
24448,0
24454,0
24460,0
24466,0
24472,1
24478,1
24484,0
24500,0
24506,0
24512,0
24518,0
24524,1
24530,0
24536,0
24542,0
24548,0
24554,0
24560,1
24566,0
24572,0
24578,0
24584,0
24600,0
24606,0
24612,0
24618,1
24624,0
24630,0
24636,1
24642,1
24648,0
24654,0
24660,0
24666,0
24672,0
24678,0
24684,1
24700,0
24706,0
24712,0
24718,0
24724,0
24730,0
24736,0
24742,0
24748,1
24754,0
24760,1
24766,0
24772,0
24778,1
24784,0
24800,0
24806,0
24812,0
24818,0
24824,0
24830,1
24836,0
24842,0
24848,0
24854,0
24860,0
24866,0
24872,0
24878,0
24884,0
24900,0
24906,0
24912,0
24918,0
24924,0
24930,0
24936,0
24942,0
24948,0
24954,0
24960,0
24966,0
24972,1
24978,0
24984,0
25000,0
25006,0
25012,0
25018,0
25024,1
25030,0
25036,1
25042,0
25048,0
25054,0
25060,0
25066,0
25072,0
25078,0
25084,0
25100,1
25106,0
25112,2
25118,1
25124,0
25130,0
25136,0
25142,0
25148,1
25154,0
25160,0
25166,0
25172,0
25178,0
25184,0
25200,0
25206,0
25212,0
25218,0
25224,0
25230,1
25236,0
25242,0
25248,0
25254,0
25260,0
25266,0
25272,2
25278,0
25284,0
25300,0
25306,0
25312,0
25318,0
25324,0
25330,0
25336,1
25342,0
25348,1
25354,0
25360,0
25366,0
25372,0
25378,0
25384,0
25400,0
25406,0
25412,0
25418,1
25424,1
25430,0
25436,1
25442,0
25448,0
25454,0
25460,1
25466,0
25472,0
25478,0
25484,0
25500,0
25506,2
25512,0
25518,0
25524,0
25530,0
25536,0
25542,0
25548,0
25554,0
25560,1
25566,0
25572,0
25578,0
25584,0
25600,1
25606,0
25612,0
25618,0
25624,1
25630,0
25636,0
25642,1
25648,1
25654,0
25660,0
25666,0
25672,0
25678,0
25684,0
25700,1
25706,0
25712,0
25718,0
25724,1
25730,0
25736,0
25742,0
25748,0
25754,0
25760,0
25766,0
25772,0
25778,0
25784,0
25800,1
25806,0
25812,0
25818,0
25824,0
25830,0
25836,0
25842,0
25848,1
25854,0
25860,0
25866,0
25872,0
25878,0
25884,0
25900,0
25906,0
25912,0
25918,0
25924,0
25930,0
25936,1
25942,0
25948,0
25954,0
25960,0
25966,0
25972,0
25978,0
25984,1
26000,0
26006,0
26012,0
26018,0
26024,0
26030,2
26036,0
26042,0
26048,1
26054,0
26060,0
26066,0
26072,0
26078,0
26084,0
26100,0
26106,0
26112,0
26118,0
26124,0
26130,0
26136,0
26142,0
26148,1
26154,1
26160,0
26166,0
26172,0
26178,0
26184,1
26200,0
26206,0
26212,0
26218,1
26224,0
26230,0
26236,0
26242,0
26248,0
26254,0
26260,0
26266,0
26272,0
26278,0
26284,0
26300,0
26306,1
26312,0
26318,0
26324,0
26330,0
26336,0
26342,0
26348,0
26354,0
26360,0
26366,0
26372,2
26378,0
26384,0
26400,0
26406,0
26412,0
26418,0
26424,0
26430,0
26436,0
26442,0
26448,0
26454,0
26460,0
26466,0
26472,0
26478,1
26484,0
26500,0
26506,0
26512,0
26518,0
26524,0
26530,0
26536,0
26542,0
26548,0
26554,0
26560,0
26566,0
26572,0
26578,1
26584,1
26600,1
26606,0
26612,0
26618,0
26624,0
26630,0
26636,0
26642,0
26648,0
26654,0
26660,0
26666,0
26672,0
26678,0
26684,0
26700,0
26706,0
26712,1
26718,0
26724,0
26730,0
26736,0
26742,0
26748,0
26754,1
26760,0
26766,0
26772,0
26778,1
26784,0
26800,0
26806,1
26812,0
26818,1
26824,0
26830,0
26836,0
26842,0
26848,0
26854,0
26860,0
26866,0
26872,0
26878,1
26884,0
26900,0
26906,0
26912,1
26918,0
26924,0
26930,0
26936,0
26942,0
26948,0
26954,0
26960,0
26966,0
26972,0
26978,0
26984,0
27000,1
27006,0
27012,1
27018,0
27024,0
27030,0
27036,1
27042,0
27048,0
27054,0
27060,0
27066,0
27072,0
27078,1
27084,1
27100,0
27106,0
27112,0
27118,1
27124,0
27130,0
27136,0
27142,1
27148,0
27154,1
27160,1
27166,0
27172,0
27178,0
27184,0
27200,0
27206,0
27212,0
27218,0
27224,1
27230,0
27236,0
27242,0
27248,0
27254,0
27260,0
27266,1
27272,0
27278,0
27284,0
27300,0
27306,1
27312,0
27318,0
27324,0
27330,0
27336,0
27342,0
27348,0
27354,0
27360,0
27366,1
27372,0
27378,0
27384,0
27400,0
27406,0
27412,0
27418,0
27424,1
27430,1
27436,0
27442,0
27448,0
27454,1
27460,0
27466,0
27472,0
27478,0
27484,0
27500,0
27506,0
27512,0
27518,0
27524,0
27530,0
27536,0
27542,1
27548,0
27554,0
27560,1
27566,0
27572,0
27578,0
27584,0
27600,0
27606,0
27612,0
27618,0
27624,0
27630,0
27636,2
27642,1
27648,0
27654,0
27660,0
27666,0
27672,0
27678,0
27684,1
27700,0
27706,0
27712,0
27718,0
27724,0
27730,0
27736,0
27742,0
27748,0
27754,2
27760,0
27766,0
27772,0
27778,1
27784,0
27800,0
27806,0
27812,0
27818,0
27824,0
27830,0
27836,0
27842,0
27848,0
27854,0
27860,0
27866,1
27872,0
27878,1
27884,0
27900,0
27906,1
27912,0
27918,0
27924,1
27930,0
27936,0
27942,0
27948,0
27954,1
27960,0
27966,0
27972,0
27978,0
27984,0
28000,0
28006,0
28012,0
28018,0
28024,0
28030,0
28036,0
28042,0
28048,0
28054,0
28060,0
28066,0
28072,0
28078,0
28084,0
28100,0
28106,1
28112,0
28118,0
28124,0
28130,1
28136,0
28142,0
28148,0
28154,0
28160,1
28166,0
28172,0
28178,0
28184,0
28200,0
28206,0
28212,1
28218,0
28224,0
28230,0
28236,0
28242,0
28248,0
28254,0
28260,0
28266,1
28272,0
28278,1
28284,0
28300,0
28306,1
28312,0
28318,0
28324,0
28330,0
28336,0
28342,0
28348,0
28354,0
28360,0
28366,1
28372,1
28378,0
28384,0
28400,0
28406,0
28412,0
28418,0
28424,0
28430,0
28436,2
28442,0
28448,0
28454,0
28460,0
28466,0
28472,0
28478,0
28484,0
28500,0
28506,0
28512,0
28518,0
28524,1
28530,0
28536,0
28542,0
28548,0
28554,0
28560,0
28566,0
28572,0
28578,0
28584,1
28600,1
28606,0
28612,0
28618,0
28624,1
28630,0
28636,0
28642,0
28648,0
28654,0
28660,0
28666,0
28672,1
28678,0
28684,1
28700,0
28706,0
28712,0
28718,0
28724,0
28730,1
28736,0
28742,0
28748,0
28754,0
28760,0
28766,0
28772,0
28778,0
28784,1
28800,0
28806,0
28812,0
28818,0
28824,0
28830,0
28836,0
28842,0
28848,0
28854,1
28860,1
28866,0
28872,0
28878,0
28884,0
28900,0
28906,1
28912,0
28918,0
28924,0
28930,1
28936,0
28942,0
28948,0
28954,0
28960,0
28966,0
28972,1
28978,1
28984,1
29000,1
29006,0
29012,0
29018,0
29024,1
29030,0
29036,0
29042,0
29048,1
29054,0
29060,0
29066,0
29072,1
29078,0
29084,0
29100,0
29106,0
29112,0
29118,0
29124,0
29130,1
29136,0
29142,0
29148,1
29154,0
29160,0
29166,0
29172,0
29178,0
29184,1
29200,0
29206,0
29212,0
29218,0
29224,1
29230,0
29236,0
29242,0
29248,0
29254,0
29260,0
29266,0
29272,0
29278,1
29284,0
29300,0
29306,0
29312,1
29318,0
29324,0
29330,1
29336,1
29342,0
29348,1
29354,0
29360,0
29366,0
29372,0
29378,0
29384,0
29400,1
29406,0
29412,0
29418,1
29424,0
29430,1
29436,0
29442,0
29448,0
29454,0
29460,0
29466,0
29472,0
29478,0
29484,0
29500,1
29506,0
29512,1
29518,0
29524,0
29530,1
29536,0
29542,0
29548,0
29554,0
29560,0
29566,0
29572,0
29578,0
29584,0
29600,0
29606,0
29612,0
29618,0
29624,1
29630,0
29636,1
29642,1
29648,1
29654,0
29660,1
29666,0
29672,0
29678,0
29684,0
29700,0
29706,0
29712,0
29718,0
29724,1
29730,0
29736,1
29742,0
29748,1
29754,1
29760,0
29766,0
29772,0
29778,0
29784,0
29800,0
29806,0
29812,0
29818,1
29824,0
29830,0
29836,0
29842,0
29848,0
29854,0
29860,1
29866,0
29872,0
29878,0
29884,0
29900,1
29906,0
29912,0
29918,0
29924,0
29930,0
29936,0
29942,0
29948,0
29954,0
29960,0
29966,0
29972,1
29978,1
29984,0
30000,0
30006,0
30012,0
30018,0
30024,0
30030,0
30036,0
30042,0
30048,0
30054,0
30060,0
30066,0
30072,0
30078,1
30084,1
30100,0
30106,1
30112,0
30118,0
30124,0
30130,0
30136,1
30142,0
30148,0
30154,0
30160,0
30166,0
30172,0
30178,1
30184,0
30200,0
30206,1
30212,0
30218,0
30224,0
30230,0
30236,0
30242,0
30248,0
30254,0
30260,0
30266,0
30272,0
30278,0
30284,2
30300,0
30306,0
30312,0
30318,1
30324,0
30330,0
30336,0
30342,0
30348,0
30354,0
30360,0
30366,0
30372,0
30378,0
30384,0
30400,0
30406,0
30412,0
30418,0
30424,1
30430,0
30436,0
30442,0
30448,0
30454,0
30460,0
30466,0
30472,0
30478,0
30484,0
30500,0
30506,0
30512,0
30518,0
30524,0
30530,0
30536,0
30542,0
30548,0
30554,0
30560,0
30566,1
30572,0
30578,0
30584,0
30600,0
30606,0
30612,0
30618,0
30624,0
30630,0
30636,0
30642,0
30648,0
30654,1
30660,0
30666,0
30672,0
30678,0
30684,1
30700,1
30706,0
30712,0
30718,0
30724,1
30730,0
30736,0
30742,0
30748,0
30754,0
30760,0
30766,0
30772,0
30778,0
30784,0
30800,0
30806,0
30812,0
30818,1
30824,0
30830,0
30836,0
30842,0
30848,0
30854,0
30860,1
30866,0
30872,0
30878,1
30884,0
30900,0
30906,0
30912,1
30918,0
30924,0
30930,0
30936,0
30942,0
30948,1
30954,0
30960,0
30966,0
30972,0
30978,0
30984,0
31000,0
31006,1
31012,0
31018,0
31024,0
31030,0
31036,0
31042,0
31048,1
31054,0
31060,0
31066,0
31072,0
31078,0
31084,0
31100,0
31106,0
31112,0
31118,0
31124,1
31130,0
31136,2
31142,0
31148,0
31154,0
31160,0
31166,0
31172,0
31178,0
31184,0
31200,1
31206,0
31212,0
31218,0
31224,0
31230,1
31236,0
31242,0
31248,0
31254,0
31260,0
31266,0
31272,0
31278,0
31284,0
31300,0
31306,1
31312,0
31318,0
31324,1
31330,0
31336,0
31342,0
31348,1
31354,0
31360,0
31366,0
31372,0
31378,0
31384,0
31400,0
31406,0
31412,0
31418,0
31424,0
31430,0
31436,0
31442,0
31448,1
31454,0
31460,0
31466,0
31472,0
31478,0
31484,0
31500,0
31506,0
31512,0
31518,0
31524,0
31530,0
31536,0
31542,0
31548,0
31554,0
31560,0
31566,0
31572,0
31578,0
31584,1
31600,0
31606,0
31612,1
31618,0
31624,0
31630,0
31636,0
31642,0
31648,1
31654,0
31660,0
31666,0
31672,0
31678,0
31684,0
31700,0
31706,0
31712,0
31718,0
31724,0
31730,1
31736,0
31742,0
31748,0
31754,0
31760,1
31766,0
31772,0
31778,0
31784,0
31800,0
31806,0
31812,0
31818,0
31824,0
31830,0
31836,1
31842,0
31848,0
31854,0
31860,0
31866,0
31872,1
31878,0
31884,0
31900,1
31906,0
31912,0
31918,0
31924,0
31930,0
31936,0
31942,0
31948,0
31954,0
31960,0
31966,1
31972,0
31978,0
31984,0
32000,0
32006,0
32012,0
32018,0
32024,0
32030,0
32036,0
32042,1
32048,0
32054,1
32060,0
32066,0
32072,1
32078,0
32084,0
32100,1
32106,0
32112,0
32118,0
32124,0
32130,0
32136,0
32142,0
32148,0
32154,0
32160,0
32166,0
32172,1
32178,0
32184,0
32200,0
32206,0
32212,0
32218,0
32224,0
32230,0
32236,0
32242,0
32248,0
32254,0
32260,0
32266,0
32272,0
32278,0
32284,0
32300,0
32306,0
32312,1
32318,0
32324,0
32330,1
32336,0
32342,0
32348,1
32354,0
32360,1
32366,0
32372,0
32378,1
32384,0
32400,0
32406,1
32412,0
32418,1
32424,0
32430,0
32436,0
32442,0
32448,0
32454,0
32460,0
32466,1
32472,0
32478,0
32484,0
32500,0
32506,0
32512,0
32518,0
32524,0
32530,0
32536,0
32542,0
32548,1
32554,0
32560,0
32566,0
32572,0
32578,0
32584,0
32600,0
32606,0
32612,0
32618,0
32624,0
32630,0
32636,0
32642,0
32648,0
32654,0
32660,0
32666,0
32672,0
32678,0
32684,0
32700,0
32706,0
32712,0
32718,0
32724,0
32730,0
32736,0
32742,1
32748,0
32754,0
32760,0
32766,0
32772,0
32778,1
32784,0
32800,0
32806,0
32812,0
32818,0
32824,1
32830,0
32836,0
32842,0
32848,0
32854,0
32860,0
32866,0
32872,0
32878,1
32884,1
32900,0
32906,0
32912,0
32918,0
32924,1
32930,0
32936,0
32942,0
32948,0
32954,0
32960,0
32966,0
32972,0
32978,1
32984,1
33000,0
33006,0
33012,0
33018,0
33024,1
33030,0
33036,0
33042,0
33048,1
33054,0
33060,0
33066,0
33072,0
33078,0
33084,0
33100,0
33106,0
33112,0
33118,0
33124,1
33130,0
33136,0
33142,0
33148,0
33154,0
33160,0
33166,0
33172,0
33178,1
33184,0
33200,0
33206,0
33212,0
33218,0
33224,0
33230,0
33236,2
33242,0
33248,0
33254,0
33260,0
33266,0
33272,0
33278,0
33284,0
33300,0
33306,0
33312,0
33318,0
33324,0
33330,0
33336,0
33342,0
33348,0
33354,0
33360,0
33366,1
33372,0
33378,0
33384,0
33400,0
33406,0
33412,1
33418,1
33424,0
33430,0
33436,0
33442,0
33448,0
33454,0
33460,1
33466,0
33472,0
33478,1
33484,0
33500,0
33506,0
33512,0
33518,0
33524,1
33530,0
33536,0
33542,1
33548,0
33554,0
33560,1
33566,0
33572,0
33578,0
33584,1
33600,0
33606,0
33612,0
33618,0
33624,0
33630,0
33636,0
33642,0
33648,1
33654,0
33660,0
33666,0
33672,0
33678,1
33684,0
33700,0
33706,1
33712,0
33718,0
33724,0
33730,0
33736,0
33742,0
33748,0
33754,0
33760,1
33766,1
33772,0
33778,0
33784,0
33800,0
33806,0
33812,0
33818,0
33824,0
33830,0
33836,0
33842,0
33848,0
33854,1
33860,0
33866,0
33872,0
33878,0
33884,0
33900,0
33906,0
33912,0
33918,0
33924,0
33930,0
33936,0
33942,0
33948,1
33954,0
33960,0
33966,0
33972,0
33978,0
33984,0
34000,0
34006,0
34012,0
34018,0
34024,0
34030,0
34036,2
34042,1
34048,0
34054,0
34060,0
34066,0
34072,0
34078,0
34084,0
34100,1
34106,0
34112,0
34118,0
34124,0
34130,0
34136,0
34142,1
34148,1
34154,0
34160,0
34166,0
34172,0
34178,0
34184,0
34200,0
34206,0
34212,1
34218,0
34224,0
34230,0
34236,0
34242,0
34248,0
34254,0
34260,0
34266,0
34272,0
34278,0
34284,0
34300,0
34306,0
34312,0
34318,0
34324,0
34330,0
34336,0
34342,0
34348,0
34354,0
34360,0
34366,0
34372,0
34378,1
34384,0
34400,0
34406,1
34412,0
34418,0
34424,0
34430,0
34436,0
34442,0
34448,0
34454,0
34460,0
34466,0
34472,0
34478,0
34484,0
34500,1
34506,0
34512,0
34518,0
34524,0
34530,0
34536,0
34542,0
34548,0
34554,1
34560,1
34566,0
34572,0
34578,0
34584,0
34600,0
34606,0
34612,0
34618,0
34624,0
34630,0
34636,1
34642,0
34648,0
34654,0
34660,0
34666,0
34672,0
34678,0
34684,0
34700,0
34706,0
34712,0
34718,0
34724,0
34730,1
34736,0
34742,0
34748,1
34754,0
34760,0
34766,0
34772,0
34778,1
34784,0
34800,0
34806,0
34812,0
34818,0
34824,0
34830,0
34836,0
34842,0
34848,0
34854,0
34860,0
34866,1
34872,0
34878,0
34884,0
34900,0
34906,1
34912,0
34918,0
34924,0
34930,1
34936,0
34942,1
34948,0
34954,0
34960,0
34966,1
34972,0
34978,0
34984,0
35000,0
35006,0
35012,0
35018,0
35024,0
35030,0
35036,0
35042,0
35048,0
35054,0
35060,1
35066,0
35072,0
35078,0
35084,0
35100,0
35106,0
35112,0
35118,0
35124,0
35130,0
35136,0
35142,0
35148,0
35154,0
35160,0
35166,1
35172,0
35178,0
35184,1
35200,0
35206,0
35212,0
35218,0
35224,0
35230,0
35236,0
35242,0
35248,0
35254,0
35260,0
35266,0
35272,2
35278,0
35284,0
35300,0
35306,0
35312,0
35318,0
35324,1
35330,0
35336,0
35342,0
35348,0
35354,0
35360,0
35366,0
35372,0
35378,0
35384,1
35400,0
35406,0
35412,0
35418,0
35424,0
35430,0
35436,0
35442,0
35448,0
35454,0
35460,0
35466,0
35472,0
35478,0
35484,0
35500,0
35506,0
35512,0
35518,1
35524,1
35530,0
35536,0
35542,0
35548,0
35554,0
35560,0
35566,0
35572,0
35578,0
35584,0
35600,0
35606,0
35612,0
35618,0
35624,0
35630,1
35636,0
35642,1
35648,0
35654,0
35660,0
35666,1
35672,0
35678,0
35684,0
35700,1
35706,0
35712,0
35718,0
35724,0
35730,0
35736,0
35742,0
35748,0
35754,0
35760,0
35766,0
35772,0
35778,0
35784,0
35800,0
35806,0
35812,0
35818,0
35824,0
35830,0
35836,0
35842,0
35848,0
35854,0
35860,0
35866,0
35872,0
35878,0
35884,1
35900,0
35906,0
35912,0
35918,0
35924,0
35930,0
35936,0
35942,0
35948,0
35954,0
35960,1
35966,0
35972,1
35978,0
35984,0
36000,0
36006,0
36012,0
36018,0
36024,1
36030,0
36036,0
36042,0
36048,0
36054,0
36060,0
36066,0
36072,0
36078,0
36084,0
36100,0
36106,1
36112,0
36118,0
36124,0
36130,0
36136,0
36142,0
36148,0
36154,0
36160,0
36166,0
36172,1
36178,0
36184,0
36200,0
36206,0
36212,1
36218,0
36224,0
36230,0
36236,0
36242,0
36248,0
36254,0
36260,0
36266,1
36272,0
36278,1
36284,0
36300,0
36306,0
36312,1
36318,0
36324,0
36330,1
36336,0
36342,0
36348,0
36354,0
36360,0
36366,1
36372,0
36378,0
36384,0
36400,0
36406,0
36412,0
36418,2
36424,0
36430,1
36436,0
36442,0
36448,1
36454,1
36460,0
36466,0
36472,0
36478,0
36484,0
36500,0
36506,1
36512,0
36518,0
36524,0
36530,0
36536,0
36542,1
36548,0
36554,0
36560,0
36566,0
36572,0
36578,0
36584,0
36600,0
36606,0
36612,0
36618,1
36624,0
36630,0
36636,0
36642,0
36648,0
36654,0
36660,0
36666,0
36672,1
36678,0
36684,0
36700,0
36706,0
36712,0
36718,0
36724,0
36730,0
36736,0
36742,0
36748,1
36754,0
36760,0
36766,1
36772,0
36778,0
36784,0
36800,0
36806,0
36812,1
36818,0
36824,0
36830,0
36836,0
36842,1
36848,0
36854,0
36860,0
36866,0
36872,0
36878,0
36884,1
36900,0
36906,1
36912,0
36918,0
36924,0
36930,0
36936,0
36942,0
36948,0
36954,0
36960,0
36966,0
36972,0
36978,0
36984,1
37000,0
37006,0
37012,0
37018,1
37024,0
37030,1
37036,0
37042,0
37048,0
37054,1
37060,0
37066,0
37072,0
37078,0
37084,0
37100,0
37106,0
37112,0
37118,0
37124,0
37130,0
37136,0
37142,1
37148,0
37154,0
37160,0
37166,0
37172,1
37178,0
37184,0
37200,0
37206,0
37212,0
37218,0
37224,1
37230,0
37236,0
37242,0
37248,0
37254,0
37260,0
37266,0
37272,1
37278,0
37284,0
37300,0
37306,0
37312,0
37318,1
37324,0
37330,0
37336,1
37342,1
37348,0
37354,1
37360,0
37366,0
37372,0
37378,1
37384,0
37400,0
37406,1
37412,0
37418,0
37424,0
37430,0
37436,0
37442,1
37448,0
37454,0
37460,0
37466,0
37472,0
37478,0
37484,0
